weather_station,date,hour,preciptation,max_temperature,min_temperature,Insolacao,evaporation,average_temperature,average_relative_humidity,average_wind_speed
83587,05/01/18,00:00:00,,27.8,,3.1,1.7,21.7,89.75,0.4
83587,05/01/18,12:00:00,23.9,,19.2,,,,,
83587,06/01/18,00:00:00,,26.7,,1.3,1.4,23,72,1.3
83587,06/01/18,12:00:00,8,,19,,,,,
83587,07/01/18,00:00:00,,29.4,,5.7,2.7,24.42,67.25,
83587,07/01/18,12:00:00,7.4,,20.6,,,,,
83587,08/01/18,00:00:00,,29.2,,11.1,5.7,24.02,51.5,
83587,08/01/18,12:00:00,0,,19.8,,,,,
83587,09/01/18,00:00:00,,29.3,,10.2,8.7,24.56,51.5,
83587,09/01/18,12:00:00,0,,20.3,,,,,
83587,10/01/18,00:00:00,,29.2,,10.8,7.5,24.46,47.5,
83587,10/01/18,12:00:00,0,,20.4,,,,,
83587,11/01/18,00:00:00,,27.4,,7.2,8.2,23.42,58.25,
83587,11/01/18,12:00:00,0,,20.2,,,,,
83587,12/01/18,00:00:00,,29.9,,7.1,6.9,24.54,55.75,
83587,12/01/18,12:00:00,0,,20.7,,,,,
83587,13/01/18,00:00:00,,30.6,,8.6,5.9,24.86,52.75,
83587,13/01/18,12:00:00,0,,20.4,,,,,
83587,14/01/18,00:00:00,,28.2,,3.4,7,22.14,77,
83587,14/01/18,12:00:00,4,,18.3,,,,,
83587,15/01/18,00:00:00,,28.9,,3.5,2.9,23.92,67.5,
83587,15/01/18,12:00:00,24.2,,18.1,,,,,
83587,16/01/18,00:00:00,,30.8,,8.8,3.6,25.36,56.25,
83587,16/01/18,12:00:00,4.2,,20.2,,,,,
83587,17/01/18,00:00:00,,30.9,,10.8,7.7,25.62,47.75,
83587,17/01/18,12:00:00,0,,21.9,,,,,
83587,18/01/18,00:00:00,,31.9,,11.6,8.6,26.02,41,0.966667
83587,18/01/18,12:00:00,0,,21.1,,,,,
83587,19/01/18,00:00:00,,32.2,,10.3,9.2,26.82,37.5,0.8
83587,19/01/18,12:00:00,0,,21,,,,,
83587,20/01/18,00:00:00,,33.1,,11.1,10,27.58,30.75,1.066667
83587,20/01/18,12:00:00,0,,22.2,,,,,
83587,21/01/18,00:00:00,,32.5,,11.5,12.8,27.28,41.5,0.8
83587,21/01/18,12:00:00,0,,23.1,,,,,
83587,22/01/18,00:00:00,,30.2,,5.5,10.3,25.3,59.75,0.7
83587,22/01/18,12:00:00,0,,20.2,,,,,
83587,23/01/18,00:00:00,,29.7,,4,5.9,24.34,62,1.2
83587,23/01/18,12:00:00,10.1,,20.3,,,,,
83587,24/01/18,00:00:00,,30.6,,8.4,6.1,25.3,54.75,1.166667
83587,24/01/18,12:00:00,0,,21.8,,,,,
83587,25/01/18,00:00:00,,29.7,,9.4,7.1,24.8,54.5,1.866667
83587,25/01/18,12:00:00,5.8,,21.1,,,,,
83587,26/01/18,00:00:00,,31.3,,9.1,7.3,26.1,45.25,1.766667
83587,26/01/18,12:00:00,0,,21.2,,,,,
83587,27/01/18,00:00:00,,30.6,,8.3,8.2,25.92,49,1.066667
83587,27/01/18,12:00:00,0,,22,,,,,
83587,28/01/18,00:00:00,,32,,9.9,6.8,26.46,50.25,1.333333
83587,28/01/18,12:00:00,0,,22,,,,,
83587,29/01/18,00:00:00,,30.2,,5.4,7.6,24.84,67.5,1.233333
83587,29/01/18,12:00:00,0,,22.2,,,,,
83587,30/01/18,00:00:00,,29,,2.2,3.9,23.04,80.25,1.2
83587,30/01/18,12:00:00,8.6,,20.3,,,,,
83587,31/01/18,00:00:00,,29.1,,3.6,2.5,22.84,82.75,1.581107
83587,31/01/18,12:00:00,45.2,,20,,,,,
83587,01/02/18,00:00:00,,25,,1,2.5,21.34,88,0.933333
83587,01/02/18,12:00:00,11.4,,18.9,,,,,
83587,02/02/18,00:00:00,,21.9,,0,1,20.12,93.5,0.8
83587,02/02/18,12:00:00,25,,19,,,,,
83587,03/02/18,00:00:00,,25.9,,2.8,0.9,21.6,80,1.466667
83587,03/02/18,12:00:00,27.1,,19,,,,,
83587,04/02/18,00:00:00,,21.5,,0,2.6,19.78,87.75,1.366667
83587,04/02/18,12:00:00,3.4,,18.9,,,,,
83587,05/02/18,00:00:00,,22,,0,1.5,19.24,93.25,0.9
83587,05/02/18,12:00:00,42.7,,17.1,,,,,
83587,06/02/18,00:00:00,,27.1,,2.9,0.3,21.16,82.25,0.533333
83587,06/02/18,12:00:00,41.8,,18,,,,,
83587,07/02/18,00:00:00,,28.2,,3.2,2,22.94,73,1.033333
83587,07/02/18,12:00:00,6.5,,19.2,,,,,
83587,08/02/18,00:00:00,,30.5,,8.6,5.4,24.44,62,0.6
83587,08/02/18,12:00:00,0,,18.9,,,,,
83587,09/02/18,00:00:00,,24.8,,0.6,5.5,25.22,71.5,2.2
83587,09/02/18,12:00:00,0,,21,,,,,
83587,10/02/18,00:00:00,,28.3,,2.3,5.7,24.24,75,1.15
83587,10/02/18,12:00:00,0,,21.7,,,,,
83587,11/02/18,00:00:00,,30.7,,10,2.9,25.08,58.75,1.6
83587,11/02/18,12:00:00,3.2,,21.1,,,,,
83587,12/02/18,00:00:00,,30.6,,9.5,7,25.22,43,0.433333
83587,12/02/18,12:00:00,0,,20.6,,,,,
83587,13/02/18,00:00:00,,30,,9,7.7,25.58,48,0.966667
83587,13/02/18,12:00:00,0,,21.2,,,,,
83587,14/02/18,00:00:00,,29.7,,9.8,7.3,24.96,67.75,1.6
83587,14/02/18,12:00:00,0,,21.7,,,,,
83587,15/02/18,00:00:00,,28.6,,7.4,7.3,24.02,55.75,0.966667
83587,15/02/18,12:00:00,0,,20.2,,,,,
83587,16/02/18,00:00:00,,29.4,,5.1,6.1,23.14,63,1.5
83587,16/02/18,12:00:00,2.6,,19.2,,,,,
83587,17/02/18,00:00:00,,27.4,,6.1,4.8,23.56,62.25,0.7
83587,17/02/18,12:00:00,0.6,,21.3,,,,,
83587,18/02/18,00:00:00,,29.8,,6.7,5.4,25.06,56.5,1.333333
83587,18/02/18,12:00:00,0,,21.8,,,,,
83587,19/02/18,00:00:00,,28.1,,3.5,6.1,23.8,76,0.866667
83587,19/02/18,12:00:00,0,,23.1,,,,,
83587,20/02/18,00:00:00,,28.2,,4.7,2.6,22.88,81.5,1.1
83587,20/02/18,12:00:00,5.2,,20.3,,,,,
83587,21/02/18,00:00:00,,27.9,,3.6,3.3,23.52,79.5,0.7
83587,21/02/18,12:00:00,3.5,,21.3,,,,,
83587,22/02/18,00:00:00,,26.1,,0.7,1.8,21.54,87,1.033333
83587,22/02/18,12:00:00,11.2,,20.1,,,,,
83587,23/02/18,00:00:00,,27.5,,1.7,1.3,23.26,71.75,0.7
83587,23/02/18,12:00:00,7.6,,19.5,,,,,
83587,24/02/18,00:00:00,,28.2,,2.3,3.2,22.46,75,1.2
83587,24/02/18,12:00:00,0,,20.3,,,,,
83587,25/02/18,00:00:00,,27.4,,4.8,3.6,23.26,68.25,1.566667
83587,25/02/18,12:00:00,16.6,,20.4,,,,,
83587,26/02/18,00:00:00,,28.1,,4.2,5.3,23.14,80,0.7
83587,26/02/18,12:00:00,0,,21.3,,,,,
83587,27/02/18,00:00:00,,29.6,,6.7,2.8,25.24,60.75,1.7
83587,27/02/18,12:00:00,4.7,,20.9,,,,,
83587,28/02/18,00:00:00,,29.1,,3.6,4.9,24.32,72.5,1.2
83587,28/02/18,12:00:00,0,,22,,,,,
83587,01/03/18,00:00:00,,30.8,,5.6,3,25.9,63.75,1.65
83587,01/03/18,12:00:00,5.2,,20.8,,,,,
83587,02/03/18,00:00:00,,29,,2.5,4.8,23.38,74.5,1.433333
83587,02/03/18,12:00:00,80.2,,20.4,,,,,
83587,03/03/18,00:00:00,,31.5,,4.8,2.9,24.72,72.25,1.15
83587,03/03/18,12:00:00,1.7,,20.8,,,,,
83587,04/03/18,00:00:00,,29.7,,4.3,4.2,24.84,82.25,0.9
83587,04/03/18,12:00:00,0.8,,21.9,,,,,
83587,05/03/18,00:00:00,,30,,4.9,2.5,23.68,76.75,1.133333
83587,05/03/18,12:00:00,38.8,,20.4,,,,,
83587,06/03/18,00:00:00,,32.3,,9.4,3.4,26.28,61,1.35
83587,06/03/18,12:00:00,2.1,,21.7,,,,,
83587,07/03/18,00:00:00,,30.6,,4.3,5.3,25.34,72,0.733333
83587,07/03/18,12:00:00,18,,21,,,,,
83587,08/03/18,00:00:00,,30.5,,7.1,3.4,24.2,71.5,0.833333
83587,08/03/18,12:00:00,28.3,,20.6,,,,,
83587,09/03/18,00:00:00,,24.8,,0.6,3.6,21.82,84,1.6
83587,09/03/18,12:00:00,55.6,,20.2,,,,,
83587,10/03/18,00:00:00,,27.1,,2.3,1.3,23.16,84.5,0.433333
83587,10/03/18,12:00:00,15.7,,20.2,,,,,
83587,11/03/18,00:00:00,,27,,2.6,1.6,22.94,89.75,0.8
83587,11/03/18,12:00:00,13.2,,20.6,,,,,
83587,12/03/18,00:00:00,,30.6,,8.9,1.3,24.78,64,0.766667
83587,12/03/18,12:00:00,22.4,,20.4,,,,,
83587,13/03/18,00:00:00,,32.2,,9.3,4.3,26.3,59.25,1.6
83587,13/03/18,12:00:00,0,,20.9,,,,,
83587,14/03/18,00:00:00,,31.4,,8,4.6,26.26,62.5,0.8
83587,14/03/18,12:00:00,7,,22.4,,,,,
83587,15/03/18,00:00:00,,32.4,,9.3,4.8,27.26,57.25,1.266667
83587,15/03/18,12:00:00,0,,22.8,,,,,
83587,16/03/18,00:00:00,,31.3,,5.9,6.2,24.28,69,1
83587,16/03/18,12:00:00,0,,20.5,,,,,
83587,17/03/18,00:00:00,,28.6,,3,3.1,22.48,82.5,1.433333
83587,17/03/18,12:00:00,71,,20.1,,,,,
83587,18/03/18,00:00:00,,30.3,,9.6,2.9,24.26,69.75,0.433333
83587,18/03/18,12:00:00,6,,20.5,,,,,
83587,19/03/18,00:00:00,,31.3,,8.9,4.1,25.6,57.5,0.5
83587,19/03/18,12:00:00,1,,20.5,,,,,
83587,20/03/18,00:00:00,,30.2,,5.5,4.1,24.58,64.75,0.166667
83587,20/03/18,12:00:00,9.8,,20.8,,,,,
83587,21/03/18,00:00:00,,27.2,,2.9,3.5,23.74,72.75,0
83587,21/03/18,12:00:00,0,,21.2,,,,,
83587,22/03/18,00:00:00,,29.5,,3.2,2.8,23.48,80.5,1.6
83587,22/03/18,12:00:00,1.8,,21.1,,,,,
83587,23/03/18,00:00:00,,27.1,,7.4,2.5,23.04,65.5,0.266667
83587,23/03/18,12:00:00,10.5,,19.4,,,,,
83587,24/03/18,00:00:00,,26.6,,7.4,4.7,22.98,58.75,1.1
83587,24/03/18,12:00:00,2.2,,20.5,,,,,
83587,25/03/18,00:00:00,,27.1,,8.4,5,22.8,68,0.966667
83587,25/03/18,12:00:00,0,,19.7,,,,,
83587,26/03/18,00:00:00,,28.4,,9.1,4.4,23.18,50,0.766667
83587,26/03/18,12:00:00,0,,20.3,,,,,
83587,27/03/18,00:00:00,,27.8,,9,5.6,23.22,51.5,0.333333
83587,27/03/18,12:00:00,0,,20.4,,,,,
83587,28/03/18,00:00:00,,27.3,,5.8,6.6,22.88,68,
83587,28/03/18,12:00:00,0,,19.9,,,,,
83587,29/03/18,00:00:00,,28,,8.4,5.3,23.04,57.25,0.533333
83587,29/03/18,12:00:00,0,,20.1,,,,,
83587,30/03/18,00:00:00,,28.3,,8.8,6.1,23.32,58.75,0.433333
83587,30/03/18,12:00:00,0,,20,,,,,
83587,31/03/18,00:00:00,,28.2,,7,5.7,23.1,64.75,0.266667
83587,31/03/18,12:00:00,0,,20,,,,,
83587,01/04/18,00:00:00,,29,,7.1,5,24.04,57,0.266667
83587,01/04/18,12:00:00,0,,20.3,,,,,
83587,02/04/18,00:00:00,,29.4,,5.5,5.2,24.52,64,0
83587,02/04/18,12:00:00,0,,20.8,,,,,
83587,03/04/18,00:00:00,,30.8,,5.7,3.6,24.42,69.5,0.266667
83587,03/04/18,12:00:00,0,,21.3,,,,,
83587,04/04/18,00:00:00,,30.2,,4.7,5.2,24.14,72.25,0
83587,04/04/18,12:00:00,2.7,,21.4,,,,,
83587,05/04/18,00:00:00,,29.7,,6,3.8,23.48,74.75,0
83587,05/04/18,12:00:00,0.2,,20.5,,,,,
83587,06/04/18,00:00:00,,26.1,,2.8,3.1,22.32,66.5,1.333333
83587,06/04/18,12:00:00,10.5,,20.6,,,,,
83587,07/04/18,00:00:00,,28.5,,7.2,4.6,24.04,61,1.233333
83587,07/04/18,12:00:00,0,,20.5,,,,,
83587,08/04/18,00:00:00,,27.1,,6.8,4.6,23.18,65.25,1
83587,08/04/18,12:00:00,0,,20.4,,,,,
83587,09/04/18,00:00:00,,27.1,,4.7,4,22.56,63.75,0.866667
83587,09/04/18,12:00:00,0,,19.6,,,,,
83587,10/04/18,00:00:00,,27.1,,8,5.2,22.54,62.5,0.966667
83587,10/04/18,12:00:00,0,,20.2,,,,,
83587,11/04/18,00:00:00,,26.7,,8.5,4.6,22.08,55.75,0.533333
83587,11/04/18,12:00:00,0,,18.8,,,,,
83587,12/04/18,00:00:00,,24.5,,2.8,6.3,21.48,64.25,1.3
83587,12/04/18,12:00:00,0,,19,,,,,
83587,13/04/18,00:00:00,,26.8,,6.8,4.7,22.52,65,0.966667
83587,13/04/18,12:00:00,0,,19.5,,,,,
83587,14/04/18,00:00:00,,28.1,,6.8,4.5,23.48,60,0
83587,14/04/18,12:00:00,0,,19.4,,,,,
83587,15/04/18,00:00:00,,27.2,,4.4,5.7,23.04,64.5,0
83587,15/04/18,12:00:00,0,,20.3,,,,,
83587,16/04/18,00:00:00,,23.9,,0.4,4.2,20.44,69.25,1.166667
83587,16/04/18,12:00:00,0,,19.1,,,,,
83587,17/04/18,00:00:00,,25,,3.7,4,19.86,59.5,0.5
83587,17/04/18,12:00:00,0,,17.4,,,,,
83587,18/04/18,00:00:00,,24.2,,8.8,5.5,19.84,60.75,0.6
83587,18/04/18,12:00:00,0,,15.9,,,,,
83587,19/04/18,00:00:00,,25.1,,7,4.7,20.14,66.5,0.633333
83587,19/04/18,12:00:00,0,,17.1,,,,,
83587,20/04/18,00:00:00,,25.9,,5.8,3.8,21.46,59.25,0.966667
83587,20/04/18,12:00:00,0,,17.5,,,,,
83587,21/04/18,00:00:00,,24.9,,3,4.7,20.44,64.25,1.333333
83587,21/04/18,12:00:00,0,,18.4,,,,,
83587,22/04/18,00:00:00,,24.1,,7.9,4.5,20.16,60,1.333333
83587,22/04/18,12:00:00,0,,17.6,,,,,
83587,23/04/18,00:00:00,,25.3,,8.4,5.5,20.48,65.25,0.566667
83587,23/04/18,12:00:00,0,,17.1,,,,,
83587,24/04/18,00:00:00,,25.5,,7.9,3.4,21.24,67.75,0.433333
83587,24/04/18,12:00:00,0,,18.2,,,,,
83587,25/04/18,00:00:00,,26.1,,5.9,5.3,21.88,64,0.933333
83587,25/04/18,12:00:00,0,,18.8,,,,,
83587,26/04/18,00:00:00,,27.1,,9.4,5,22.7,63,0.533333
83587,26/04/18,12:00:00,0,,19.3,,,,,
83587,27/04/18,00:00:00,,27.6,,8.5,4.7,23,57,0.966667
83587,27/04/18,12:00:00,0,,19.4,,,,,
83587,28/04/18,00:00:00,,26.7,,7.3,5.5,22.1,60.25,0.766667
83587,28/04/18,12:00:00,0,,19.3,,,,,
83587,29/04/18,00:00:00,,26.6,,8.9,4.4,21.6,59.75,0.766667
83587,29/04/18,12:00:00,0,,18.1,,,,,
83587,30/04/18,00:00:00,,27.3,,8.2,5,21.72,53.25,0.766667
83587,30/04/18,12:00:00,0,,18,,,,,
83587,01/05/18,00:00:00,,28.3,,7.9,5.8,22.64,43.75,0.5
83587,01/05/18,12:00:00,0,,17.5,,,,,
83587,02/05/18,00:00:00,,27.4,,9.4,5.8,22.04,40,1.233333
83587,02/05/18,12:00:00,0,,17.4,,,,,
83587,03/05/18,00:00:00,,28.4,,9,7.4,22.94,51.5,0.833333
83587,03/05/18,12:00:00,0,,19.6,,,,,
83587,04/05/18,00:00:00,,27.9,,9.2,6.3,22.64,61.25,1.066667
83587,04/05/18,12:00:00,0,,18.7,,,,,
83587,05/05/18,00:00:00,,28.2,,8.8,5.1,22.94,58.75,0.7
83587,05/05/18,12:00:00,0,,19.6,,,,,
83587,06/05/18,00:00:00,,27.2,,5.8,4.3,21.98,66.75,0.85
83587,06/05/18,12:00:00,0,,18.8,,,,,
83587,07/05/18,00:00:00,,25.7,,4.7,3.9,21.24,60.5,0.9
83587,07/05/18,12:00:00,1.8,,19.4,,,,,
83587,08/05/18,00:00:00,,25.7,,5,3.8,21.12,61.25,0.933333
83587,08/05/18,12:00:00,0,,17.8,,,,,
83587,09/05/18,00:00:00,,24.6,,3.6,4.3,20.02,64.25,0.733333
83587,09/05/18,12:00:00,0,,17.3,,,,,
83587,10/05/18,00:00:00,,24.7,,8.5,4,19.4,62,1.066667
83587,10/05/18,12:00:00,0,,15.4,,,,,
83587,11/05/18,00:00:00,,28.1,,8.2,4.3,21.52,56.75,0.833333
83587,11/05/18,12:00:00,0,,15.6,,,,,
83587,12/05/18,00:00:00,,28.1,,7.4,4.4,22.08,55,0.7
83587,12/05/18,12:00:00,0,,17.6,,,,,
83587,13/05/18,00:00:00,,28.4,,3,5,22.7,59.5,0.266667
83587,13/05/18,12:00:00,0,,19.6,,,,,
83587,14/05/18,00:00:00,,26.3,,7.2,5.6,21.82,65,1.1
83587,14/05/18,12:00:00,0,,19.9,,,,,
83587,15/05/18,00:00:00,,25.7,,6.6,4.8,21,65.75,0.8
83587,15/05/18,12:00:00,0,,19,,,,,
83587,16/05/18,00:00:00,,28.4,,8.7,4.1,22.26,65,0.566667
83587,16/05/18,12:00:00,0,,17.8,,,,,
83587,17/05/18,00:00:00,,25.9,,5.9,3.8,22,68.75,1.3
83587,17/05/18,12:00:00,1,,18.9,,,,,
83587,18/05/18,00:00:00,,26,,5.1,3.2,21.7,68.5,0.8
83587,18/05/18,12:00:00,0.1,,19.6,,,,,
83587,19/05/18,00:00:00,,27.7,,4.7,4.2,20.72,82,1.3
83587,19/05/18,12:00:00,0,,17.7,,,,,
83587,20/05/18,00:00:00,,19.4,,1.5,2.9,15.42,65.25,1.15
83587,20/05/18,12:00:00,16.1,,12.7,,,,,
83587,21/05/18,00:00:00,,24.8,,8.9,2.8,16.32,51,
83587,21/05/18,12:00:00,0,,11.2,,,,,
83587,22/05/18,00:00:00,,26.8,,9,4.8,19.38,56.25,0.7
83587,22/05/18,12:00:00,0,,13.1,,,,,
83587,23/05/18,00:00:00,,27,,8.9,5.2,20.72,55.25,0.8
83587,23/05/18,12:00:00,0,,15.1,,,,,
83587,24/05/18,00:00:00,,22.8,,5.1,5,19.06,68.25,1
83587,24/05/18,12:00:00,0,,16.4,,,,,
83587,25/05/18,00:00:00,,23.4,,7.6,4.4,19.2,68.5,1.2
83587,25/05/18,12:00:00,0,,16.4,,,,,
83587,26/05/18,00:00:00,,23,,7.8,3.1,18.56,68.75,0.75
83587,26/05/18,12:00:00,0,,15.7,,,,,
83587,27/05/18,00:00:00,,24.1,,8.4,3.6,18.96,64.25,0.933333
83587,27/05/18,12:00:00,0,,15.4,,,,,
83587,28/05/18,00:00:00,,23.9,,9,4.5,18.6,50.75,1.133333
83587,28/05/18,12:00:00,0,,15.2,,,,,
83587,29/05/18,00:00:00,,23.2,,8.9,5.4,18.48,59.25,1.466667
83587,29/05/18,12:00:00,0,,15.6,,,,,
83587,30/05/18,00:00:00,,23.8,,8.6,5.6,18.28,57.5,1.3
83587,30/05/18,12:00:00,0,,15.1,,,,,
83587,31/05/18,00:00:00,,23,,5.6,6.6,18.54,54,0.966667
83587,31/05/18,12:00:00,0,,15,,,,,
83587,01/06/18,00:00:00,,24.5,,5.4,3.1,19.08,59,0.4
83587,01/06/18,12:00:00,0,,16,,,,,
83587,02/06/18,00:00:00,,26.5,,6.9,4.1,20.76,53.25,0.166667
83587,02/06/18,12:00:00,0,,15.8,,,,,
83587,03/06/18,00:00:00,,28.8,,6.9,4.5,21.78,53,0.266667
83587,03/06/18,12:00:00,0,,16.8,,,,,
83587,04/06/18,00:00:00,,23.8,,5,5.7,19.58,67.75,0.5
83587,04/06/18,12:00:00,0,,17.7,,,,,
83587,05/06/18,00:00:00,,25.4,,7,3.3,20,64.75,0.6
83587,05/06/18,12:00:00,0,,16.1,,,,,
83587,06/06/18,00:00:00,,26.3,,6.5,3.7,21.12,63.5,0.266667
83587,06/06/18,12:00:00,0,,17.2,,,,,
83587,07/06/18,00:00:00,,27.3,,4.5,4,22.52,58,0.266667
83587,07/06/18,12:00:00,0,,17.9,,,,,
83587,08/06/18,00:00:00,,26.1,,2.4,3.8,21.76,63.75,0.433333
83587,08/06/18,12:00:00,0,,18.8,,,,,
83587,09/06/18,00:00:00,,25,,6.2,3.9,20.82,72,1.4
83587,09/06/18,12:00:00,0,,18.1,,,,,
83587,10/06/18,00:00:00,,24.8,,8.7,3.9,20.4,69.75,0.866667
83587,10/06/18,12:00:00,0,,18.3,,,,,
83587,11/06/18,00:00:00,,25,,4.8,2.7,19.98,71.5,0.8
83587,11/06/18,12:00:00,0,,16.6,,,,,
83587,12/06/18,00:00:00,,27.7,,8.2,3.2,21.72,59.25,0.5
83587,12/06/18,12:00:00,0,,16.7,,,,,
83587,13/06/18,00:00:00,,29,,9.1,3.9,22.68,58.5,0.166667
83587,13/06/18,12:00:00,0,,17.7,,,,,
83587,14/06/18,00:00:00,,29,,8.6,4.5,23.06,57,0.333333
83587,14/06/18,12:00:00,0,,18.6,,,,,
83587,15/06/18,00:00:00,,25.2,,6.8,6,21.08,64.25,1.366667
83587,15/06/18,12:00:00,0,,19.4,,,,,
83587,16/06/18,00:00:00,,24.4,,9,4.3,20.3,57.75,0.6
83587,16/06/18,12:00:00,0,,17.8,,,,,
83587,17/06/18,00:00:00,,23.8,,4.5,4.8,19.54,64.5,0.333333
83587,17/06/18,12:00:00,0,,16.6,,,,,
83587,18/06/18,00:00:00,,23.3,,8.4,3.6,19.44,60.5,0.8
83587,18/06/18,12:00:00,0,,16.4,,,,,
83587,19/06/18,00:00:00,,20.7,,4.1,3.8,17.92,72.75,1.533333
83587,19/06/18,12:00:00,0,,15.8,,,,,
83587,20/06/18,00:00:00,,24.9,,8.2,3.2,18.96,64.25,0.633333
83587,20/06/18,12:00:00,0,,17.1,,,,,
83587,21/06/18,00:00:00,,26.3,,9.1,3.5,19.68,52.5,0.533333
83587,21/06/18,12:00:00,0,,14.4,,,,,
83587,22/06/18,00:00:00,,28.1,,8.6,4,21.68,47.5,0.766667
83587,22/06/18,12:00:00,0,,15.4,,,,,
83587,23/06/18,00:00:00,,25.9,,7.8,6.5,20.52,58.25,0.8
83587,23/06/18,12:00:00,0,,15.4,,,,,
83587,24/06/18,00:00:00,,25.5,,0.2,4.9,21,63,0
83587,24/06/18,12:00:00,0,,19,,,,,
83587,25/06/18,00:00:00,,24.8,,7.3,3.1,20.54,57.5,0.833333
83587,25/06/18,12:00:00,0,,16.3,,,,,
83587,26/06/18,00:00:00,,26.9,,2.7,4.5,21.52,54.75,0.766667
83587,26/06/18,12:00:00,0,,18.9,,,,,
83587,27/06/18,00:00:00,,25.9,,2.6,4.5,21.64,53,0.8
83587,27/06/18,12:00:00,0,,18.8,,,,,
83587,28/06/18,00:00:00,,23.8,,8,6.2,19.5,54,1
83587,28/06/18,12:00:00,0,,16.7,,,,,
83587,29/06/18,00:00:00,,24.5,,7,6,18.76,56,1.233333
83587,29/06/18,12:00:00,0,,13.2,,,,,
83587,30/06/18,00:00:00,,26.2,,7.9,5,20.54,58.25,0.466667
83587,30/06/18,12:00:00,0,,15.4,,,,,
83587,01/07/18,00:00:00,,27.1,,8.4,4.6,20.54,60.75,0.6
83587,01/07/18,12:00:00,0,,16.2,,,,,
83587,02/07/18,00:00:00,,27.5,,8.5,4.5,20.52,56.5,0.4
83587,02/07/18,12:00:00,0,,15.8,,,,,
83587,03/07/18,00:00:00,,27.9,,8.9,4.9,21.78,45.5,0.566667
83587,03/07/18,12:00:00,0,,16,,,,,
83587,04/07/18,00:00:00,,26.1,,9.1,5.8,21.06,48.5,0.8
83587,04/07/18,12:00:00,0,,16.9,,,,,
83587,05/07/18,00:00:00,,25.4,,9,5.9,20.38,55,1.033333
83587,05/07/18,12:00:00,0,,17,,,,,
83587,06/07/18,00:00:00,,26.6,,9,5.1,20.1,50.5,0.733333
83587,06/07/18,12:00:00,0,,15.3,,,,,
83587,07/07/18,00:00:00,,26.4,,9.1,5.7,20.06,50.25,0.666667
83587,07/07/18,12:00:00,0,,15.6,,,,,
83587,08/07/18,00:00:00,,27.4,,9.1,4.9,20.58,49.5,0.433333
83587,08/07/18,12:00:00,0,,14.8,,,,,
83587,09/07/18,00:00:00,,28.4,,8.9,5,21.66,42,0.533333
83587,09/07/18,12:00:00,0,,15.8,,,,,
83587,10/07/18,00:00:00,,28.6,,8.7,5.5,22.8,42.75,0.833333
83587,10/07/18,12:00:00,0,,15.9,,,,,
83587,11/07/18,00:00:00,,24.9,,5.5,6,19.2,70.5,0.566667
83587,11/07/18,12:00:00,0,,15.7,,,,,
83587,12/07/18,00:00:00,,25.3,,7.2,2.6,18.88,60.5,0.966667
83587,12/07/18,12:00:00,3.1,,13.9,,,,,
83587,13/07/18,00:00:00,,24.8,,6,4.1,19.46,64.5,0.4
83587,13/07/18,12:00:00,0,,15.4,,,,,
83587,14/07/18,00:00:00,,25.7,,5.3,3.4,19.36,64.75,0.433333
83587,14/07/18,12:00:00,0,,15,,,,,
83587,15/07/18,00:00:00,,25.3,,9,3.7,19.44,55,0.966667
83587,15/07/18,12:00:00,0,,15.2,,,,,
83587,16/07/18,00:00:00,,26.4,,9.1,5,20.16,55,0.766667
83587,16/07/18,12:00:00,0,,14.9,,,,,
83587,17/07/18,00:00:00,,24.7,,8.8,3.3,19.72,58.25,1.233333
83587,17/07/18,12:00:00,0,,15.2,,,,,
83587,18/07/18,00:00:00,,24.8,,8.6,5.8,19.54,59.75,1.366667
83587,18/07/18,12:00:00,0,,16.6,,,,,
83587,19/07/18,00:00:00,,25.2,,9,4.5,19.42,59,1.133333
83587,19/07/18,12:00:00,0,,15,,,,,
83587,20/07/18,00:00:00,,27,,9,4.3,20.5,54,0.366667
83587,20/07/18,12:00:00,0,,15.4,,,,,
83587,21/07/18,00:00:00,,28.7,,8.8,4.6,21.56,52.5,0.466667
83587,21/07/18,12:00:00,0,,15.1,,,,,
83587,22/07/18,00:00:00,,24,,8,5.5,19.6,55.75,0.9
83587,22/07/18,12:00:00,0,,16.1,,,,,
83587,23/07/18,00:00:00,,24.3,,7.2,5.2,18.92,58.75,0.533333
83587,23/07/18,12:00:00,0,,16,,,,,
83587,24/07/18,00:00:00,,24.4,,8.6,4.7,19.22,55.25,0.7
83587,24/07/18,12:00:00,0,,15.5,,,,,
83587,25/07/18,00:00:00,,24.3,,8.9,4.9,18.88,50.25,1.166667
83587,25/07/18,12:00:00,0,,15,,,,,
83587,26/07/18,00:00:00,,24,,8.8,5.6,18.8,57.5,0.933333
83587,26/07/18,12:00:00,0,,15.1,,,,,
83587,27/07/18,00:00:00,,24.9,,8.4,4.3,18.92,57.75,0.7
83587,27/07/18,12:00:00,0,,15.2,,,,,
83587,28/07/18,00:00:00,,26.7,,9.1,4.5,19.78,49,0.8
83587,28/07/18,12:00:00,0,,15,,,,,
83587,29/07/18,00:00:00,,27,,9,6.2,19.94,52.75,0.7
83587,29/07/18,12:00:00,0,,15.4,,,,,
83587,30/07/18,00:00:00,,27.7,,9,5.2,21.4,49,0.4
83587,30/07/18,12:00:00,0,,15.3,,,,,
83587,31/07/18,00:00:00,,27.4,,5.1,5.2,21.82,47.75,0.5
